gene	vegrepl1-mrna-Jan2017-rpkm	0hr mrna rpkm	1.5 hr mrna rpkm	3hr mrna rpkm	4.5hr mrna rpkm	6hr mrna rpkm	8hr mrna rpkm	10hr mrna rpkm	spore mrna rpkm	MATa/a mrna rpkm
YDR453C	61.81629125	549.9027922	151.7779835	199.4810255	171.4390432	104.9595629	48.78393853	93.18382061	83.06174606	123.4758644
YDR454C	2257.127939	623.0514541	546.3037175	643.7185821	1539.644409	3411.316017	2408.293052	1292.810184	804.8335822	2788.368374
YDR455C	2.584805942	42.29353097	5.037682825	11.74415233	10.2641409	10.55275225	4.023384134	8.853741276	12.84892982	1.120493617
YDR456W	195.6706517	937.1016607	302.5296732	309.7514863	160.6193967	84.68977172	58.11721279	146.0146322	287.8303776	76.03662383
YDR457W	64.1173485	291.5234784	121.4873883	165.2776273	165.030639	108.1173752	124.1174113	181.0700759	78.23903927	49.34862191
YDR458C	169.2325431	316.1507113	75.15260608	107.6344671	66.71008521	43.23558155	65.92887888	109.1640636	183.6972277	112.6409266
YDR459C	164.3790956	101.5802886	140.75002	154.9860528	116.9038148	103.1056307	103.8777878	105.8015155	189.4738868	144.6099593
YDR460W	207.4349563	632.9643225	179.2964697	240.1048302	268.2579025	239.6530404	299.8201496	204.398292	348.3403222	269.1485031
YDR461C-A	117.8205397	3447.584595	1312.646716	1847.43645	4973.877682	9419.282863	10248.93507	5241.737376	1373.661935	169.2312736
YDR461W	321.8083397	506.8438658	393.5319289	812.3038692	756.4700592	631.8256217	392.8716272	576.3611968	757.2770527	426.7103338
YDR462W	532.1570202	1401.153441	216.4137378	314.7677493	241.8220903	189.7976712	163.6161247	194.5594274	473.7182451	718.5778087
YDR463W	185.5761426	1144.378361	352.2725657	370.6271787	243.4879054	191.4946856	147.2202236	225.847135	380.4219362	158.8456571
YDR464C-A	0	0	0	0	0	0	0	0	0	0
YDR464W	63.78592798	360.8173649	220.3585996	174.6988736	135.8562738	73.83631783	140.0516799	192.8835891	276.6214367	51.03231203
YDR465C	499.4989497	529.4371321	73.67771363	130.2166508	108.2840125	94.42642852	97.23251449	112.8157381	346.7646386	287.5220834
YDR466W	73.58757257	281.0033113	122.4890514	109.7241707	102.0425423	80.39767941	90.47285099	116.1137223	117.7735037	62.4238594
YDR467C	21.69494425	17.92830986	25.83935067	34.0741698	18.68853476	7.25150687	7.504289508	11.00914646	17.97406474	12.53945665
YDR468C	345.878557	722.3097404	184.5880709	274.2020866	319.7929594	324.0412908	179.4205024	186.801944	267.9158561	319.3789415
YDR469W	329.372211	180.018619	234.5267405	244.732576	291.2559639	248.8156693	150.1510747	176.9108674	246.106425	396.4464434
YDR470C	86.21449322	301.9808952	89.19769088	110.880597	59.59442608	41.81281359	61.4064847	85.53128711	104.9778045	74.362346
YDR471W	8227.658236	717.3469212	319.8498022	421.1945989	431.3362132	644.5960966	630.7772237	900.2564847	2901.191084	9129.1978
YDR472W	210.8819802	117.2538629	85.52611523	95.38416646	88.66521856	69.32291457	48.97076803	64.64050922	198.2302021	199.3884437
YDR473C	114.420743	856.670422	174.2198644	171.9677376	113.6799766	79.18760605	85.44646089	108.686779	269.4930461	104.3677554
YDR475C	84.48877065	547.3887465	127.3411004	135.2891936	111.9993033	85.90418619	66.96630812	108.4236067	147.5517211	76.94012586
YDR476C	189.9454103	2208.960176	709.2873112	522.7802788	1489.332805	850.467843	786.7973002	792.6137922	383.8517051	209.5924304
YDR477W	193.9235924	503.1139254	311.7230342	310.0160804	188.0389975	99.25521118	138.5334096	194.0212644	172.9463562	152.9820519
YDR478W	247.498779	281.6847969	126.139075	145.2163342	118.9837562	114.3457883	142.5844952	138.2139909	249.3799874	302.9026012
YDR479C	111.0790157	795.1255689	143.6092714	188.6771853	343.8784116	341.2177679	396.4489096	298.8280186	181.825223	90.74113353
YDR480W	136.2039684	70.33323138	354.8583553	250.1040861	689.5190678	751.3811729	796.5619937	360.1783499	112.0084928	131.8533492
YDR481C	425.940106	3350.509409	1206.034622	957.0434496	647.1564514	444.2177659	404.0606193	510.6556691	421.2646976	369.79362
YDR482C	270.0230897	1711.164443	442.4583796	546.2043259	486.8135397	569.4799456	655.5440489	354.7602539	689.5223113	414.4957033
YDR483W	628.6547472	5290.063583	676.1213459	622.7022884	334.0369501	346.1229209	491.2686548	587.9656322	1199.903885	488.0901981
YDR484W	97.95666505	169.8231769	82.18023827	101.0808995	63.19966773	41.57791531	33.59350179	59.8600214	62.09184837	66.68558312
YDR485C	119.7104906	631.6679564	166.0925975	194.6319151	186.5282119	104.1382868	115.145669	167.1955005	291.6472893	88.44679897
YDR486C	373.9106424	1404.145228	416.6343613	689.0399805	540.710753	392.4989086	215.357794	361.9868517	421.8688253	327.7177045
YDR487C	1829.256224	314.0584565	589.0290652	505.7200456	608.3022802	463.6716537	1212.838959	793.6148067	791.1803803	2795.44186
YDR488C	72.14027109	30.48162156	292.6078657	183.8899727	284.4490419	160.9416518	366.5817213	270.1014322	54.05066383	45.68468711
YDR489W	122.0921337	55.70162889	162.689677	162.2638517	131.4396557	81.13400258	66.26774927	64.13328226	226.8653772	134.5977678
YDR490C	124.2142855	529.3099482	201.2274417	214.0045535	287.0700994	209.882517	199.9558051	223.9668627	194.2635818	84.03702125
YDR491C	0.744926712	0	0	1.128199818	4.507532775	3.521441084	5.300648938	3.969154075	2.644992993	1.291680141
YDR492W	271.604794	1184.08941	591.2916608	722.7772251	365.5199305	330.6080224	511.9141869	461.8652015	445.7694858	212.6183797
YDR493W	497.1526274	248.5484342	118.603523	177.0405869	164.2215546	218.9696092	262.8408325	202.5577091	238.781829	769.0464842
YDR494W	797.934129	809.0071191	133.5685627	299.9032219	229.1724558	180.0821163	193.4736862	166.1672924	247.459976	582.4797606
YDR495C	68.12474934	233.8740792	81.87631125	94.44124286	57.70278095	50.97828127	59.34375717	93.09221044	89.84443941	40.31292054
YDR496C	403.1445135	233.9574074	65.80423762	68.35084363	37.19245253	41.90148021	63.88238917	113.6963695	287.6025034	207.171706
YDR497C	804.8056355	1691.639163	884.3585327	725.370582	344.0723425	228.2913709	210.1590033	386.1450001	698.2556795	402.4555258
YDR498C	205.1086121	355.0691917	129.5161959	168.5604915	165.6146795	112.5876128	79.42236074	104.0828095	191.4858664	196.4773244
YDR499W	76.62103327	68.38369618	153.6389463	158.667047	189.0749016	230.4943255	176.8654716	175.9762157	96.16148152	45.09525065
YDR500C	8438.529798	1507.744876	796.86651	1195.303181	1463.968253	2364.40411	1464.361885	2328.833358	3783.397977	20876.69605
YDR501W	37.18104324	35.59948061	133.4760156	69.0404351	57.86163586	41.04819263	31.36041304	27.65079447	12.74654791	37.23744025
YDR502C	1136.762245	935.5139441	632.0601216	742.2751156	621.187414	438.3812624	201.0180345	408.9269532	1138.671658	1122.636369
YDR503C	133.3506454	137.6612969	298.8383085	240.6118389	188.5209296	236.6408409	198.6807943	139.2872892	114.114333	195.4843922
YDR504C	240.3630192	1660.626301	503.3018304	872.4745262	1041.991326	714.1055677	1130.805107	1355.56062	1326.023154	116.2512127
YDR505C	156.4672341	1447.704478	316.0119437	322.6157378	357.6579199	335.8711716	440.6696429	604.0398565	171.4418816	54.64655547
YDR506C	20.21546447	74.76927052	219.1798293	321.9794171	241.202747	102.2940861	61.96089633	108.1288833	39.31654101	15.15805287
YDR507C	146.5351857	54.45704305	188.5456357	104.3330463	58.25119278	29.75435148	15.26924336	56.3833452	82.97841148	100.4015779
YDR508C	906.1270022	1365.691787	161.1804273	633.1933887	1651.310834	1815.178604	2497.815581	1931.100875	1648.780204	611.0048212
YDR509W	0	0	2.155297291	2.233137785	2.927572833	1.900984128	0.983625576	2.525293904	0	0.958772889
YDR510C-A	0	16.79599555	5.501679927	0	0	0	2.510833708	0	0	0
YDR510W	869.9290485	2191.058103	2380.013318	3251.196706	3517.524662	2789.54352	2503.393066	1569.295649	1852.372459	2845.602856
YDR511W	169.3728104	814.6057843	161.3826112	248.4414758	255.8617946	249.095622	180.7800269	206.2766389	343.4593007	363.0301029
YDR512C	209.4308243	1192.915589	207.1971958	341.6833736	188.5919516	145.7053415	68.43516397	174.480773	283.3921064	273.4671385
YDR513W	933.4172005	13035.18252	1187.786075	1873.976292	1870.371644	1342.071799	601.3244243	1097.022971	2277.902095	2102.271931
YDR514C	220.7808653	121.0470024	86.50917402	116.1267744	115.5832434	88.12433911	61.8942154	66.5175476	190.7678395	168.9651247
YDR515W	163.9117245	75.30727912	84.74900878	183.5907966	356.1056208	527.4442579	180.9032221	212.3311956	126.1884134	90.39346635
YDR516C	213.869853	2515.837604	434.6441522	693.8639981	5034.960965	14199.40885	33976.27809	28861.39677	1031.461484	299.6912761
YDR517W	463.112285	617.4550546	601.4286875	501.9562342	446.1308218	277.1155574	233.3937293	312.7262924	342.0358078	297.971947
YDR518W	137.2101154	89.71355054	267.6269001	221.7252462	178.3190827	131.4465631	68.87650458	137.7248643	136.2904341	88.70574466
YDR519W	930.2850281	803.3119252	571.3210034	612.0289497	528.7802241	322.2946517	204.3948509	313.2307797	671.1350497	1029.424532
YDR520C	77.06875246	70.77515789	69.41030452	91.04707379	51.82764776	28.95718884	21.16035951	44.78344359	76.37812436	42.85702079
YDR521W	0	0	0	0.59509441	0.445799945	2.532904676	0.524240005	0.897265599	0.837096684	0
YDR522C	2.220899515	37.6605863	17.09735315	110.2132096	11041.91546	16709.35924	13119.10612	9689.94832	582.1218865	14.82624162
YDR523C	4.554965885	40.65272809	35.95365354	54.84344595	3772.63267	10742.30794	10403.92467	4835.968207	191.3290218	10.26762304
YDR524C	104.025878	120.6191905	76.98787094	79.06658252	48.62878231	54.06411177	76.14387924	104.2242791	128.0016652	60.86240597
YDR524C-A	16.09041699	0	10.45319186	24.36911608	20.28389749	9.21977302	2.385292022	20.41279239	26.66152937	4.650048509
YDR524C-B	24715.33696	12656.31869	12979.75057	11100.33401	10461.31224	7134.534995	6500.174515	9240.48023	21522.09413	37821.71371
YDR524W-C	0	0	10.45319186	16.24607738	12.17033849	9.21977302	4.770584044	16.33023391	0	0
YDR525W	1.19188274	3.545821283	11.61465762	23.46655622	11.71958521	8.707563408	1.060129788	11.79405782	5.078386547	1.033344113
YDR525W-A	309.293571	3526.319266	2534.899026	2871.945458	609.1930545	231.2626399	151.0684947	1643.910214	1547.6383	69.75072764
YDR526C	0	0	0	0.395281688	0.296115292	0.336488066	0	0.595993938	0	0
YDR527W	209.6862277	436.1360178	241.9167259	236.3417448	191.7311262	174.5171322	162.6541988	153.3875542	659.6461382	289.410162
YDR528W	113.3763705	18.95785637	123.6788542	89.13895595	45.99022301	30.00990476	12.75304646	25.26335691	59.39449612	85.17415586
YDR529C	5731.962743	12052.83751	2898.824965	4159.798086	2705.27092	1825.173585	1464.304269	1829.591021	3137.314356	5178.776247
YDR530C	154.5942024	688.3064844	217.9456342	267.4054785	245.6605362	174.301918	109.1310076	138.7536215	234.2530265	171.1096282
YDR531W	694.477193	548.3796019	327.7135724	485.5149563	263.1077967	144.1251874	76.35676186	132.8004654	158.9184756	600.7648879
YDR532C	145.956788	277.2715987	106.2455566	164.5322227	157.1724953	157.0636196	113.2687851	109.3144073	152.559727	107.9929299
YDR533C	221.4277567	563.5904012	292.0180662	364.9157137	523.6595186	860.441661	1261.141094	848.7227073	397.3022136	308.8656074
YDR534C	14.84875394	1125.692475	882.908019	506.2520693	452.151796	201.9988456	161.1068359	431.8353024	65.44937316	9.322292954
YDR535C	6.567517138	8.683643959	12.79982677	18.05119709	12.69468414	20.07025419	52.89831287	46.65781117	11.9186623	0.632659661
YDR536W	1.365247502	95.73717465	52.45601734	61.04586654	30.6102453	15.17071742	35.47579771	48.0999617	8.310087077	1.183648711
YDR537C	0	0	0	0.297547205	0.222899972	0	0	0	0	0
YDR538W	102.9401864	211.7952444	233.4389931	311.5652808	387.6680318	290.2368009	238.9570573	383.3577333	197.1006079	59.22034873
YDR539W	41.66664454	150.9904476	129.8009981	134.7126527	135.7009505	78.95859332	75.99422104	89.41140467	69.56550166	27.28540861
YDR540C	138.1094125	81.77550335	124.7849778	184.7991303	114.3504721	152.9906086	98.98961892	171.9777759	220.9098148	192.9770131
YDR541C	78.55424088	48.11406726	85.55535493	71.31611406	52.80054546	35.74435079	31.11888669	42.9610769	70.55050849	68.67763952
YDR542W	0	6.319285455	12.41963389	16.08522513	65.47079783	34.23183052	21.72741248	29.91181459	5.279510767	0
YDR543C	0	0	0	0	0	0	0	0	0	0
YDR544C	0	0	0	0	0	0	0	0	0	0
YDR545C-A	0	0	0	0	0	0	0	0	0	0
YDR545W	0	0	0	0	0	0	0	0	0	0
YEL001C	1147.678933	204.4871692	419.1425474	583.5969546	354.2789474	207.6686739	103.5170421	203.3351941	266.2455083	847.8437962
YEL002C	660.0594414	931.7486584	479.1682109	413.9916881	270.6493767	247.3187288	273.234911	329.3859832	499.868924	433.3256883
YEL003W	1075.02641	350.3425594	497.6628299	786.4043256	898.2238952	1607.447383	776.7755325	598.1835682	890.9256398	1224.175814
YEL004W	94.31740814	85.95597724	59.5475945	79.13465971	123.7129351	232.7778606	167.1919857	150.6628392	124.7585054	54.13059565
YEL005C	83.61306673	388.2876538	97.77510258	143.3114051	296.4688287	368.9662017	380.0142043	257.6823982	233.4513055	160.8952146
YEL006W	286.5044713	416.0729531	215.018187	273.3385383	244.8189399	308.1038073	277.6298752	216.7890229	223.4650789	196.5969876
YEL007W	151.205155	173.6191936	283.3832848	238.208842	205.9113426	147.8441191	81.54970561	167.593127	206.5105874	88.97619868
YEL008C-A	19.50353574	0	28.50870508	14.76916126	40.56779497	54.48047694	17.34757834	37.11416798	0	42.27316827
YEL008W	0	38.7720645	20.51561019	7.591624946	8.720180228	7.324118754	4.458489761	25.1821364	26.34116386	1.738335891
YEL009C	4864.382805	37280.25069	8751.555858	8489.505552	5680.884846	4092.417952	2491.082455	6866.489384	11770.32381	3939.407508
YEL009C-A	8.322629476	44.01709179	181.1285831	240.4232716	150.3806193	73.12233775	29.61052166	55.60726202	51.87834533	7.215592514
YEL010W	0	0	12.93178375	19.53995562	5.855145666	6.653444448	1.967251152	8.417646345	3.926587536	0
YEL011W	76.2630956	9085.481168	1004.727229	1209.245741	547.2802822	336.6226617	813.3671687	1113.197478	536.3443427	90.69291691
YEL012W	161.1736911	7788.868631	892.9862394	1608.280022	1109.804401	857.5778824	894.1848485	791.482945	1598.543383	236.4748287
YEL013W	311.8297866	437.867698	266.6592414	318.0433635	234.9884081	243.1941917	365.2611755	480.7048282	177.4255622	138.4200486
YEL014C	1.324314155	0	2.581035027	2.674251421	3.505858825	1.138243583	0.588960993	3.024117391	0.940441953	0
YEL015W	386.936218	291.5304942	184.8957433	207.6566282	159.907267	106.2353545	120.9683811	149.3356917	149.0582818	278.8280967
YEL016C	139.631326	91.56297997	93.06428197	116.9900369	677.5848793	512.3392856	467.3964621	321.7814023	75.05083916	115.5644967
YEL017C-A	7406.061374	691.4351502	583.6365456	710.7658856	304.2584623	309.2465534	260.3943791	711.0456015	764.9319736	2712.528297
YEL017W	219.9191789	109.042341	239.8663462	224.9326284	396.0128951	257.5177982	237.0337213	163.8142587	158.7990778	409.6124235
YEL018C-A	0	0	0	0.342744249	0.256758196	0	0	0	0	0
YEL018W	217.0143419	153.4249594	122.6239814	144.3401491	103.4478772	71.98515089	90.45761284	80.39499771	165.5358692	222.1292403
YEL019C	53.2021852	97.79603862	68.28294684	53.06178501	25.84561131	26.2094354	21.92929762	37.5331989	70.03258867	34.87536382
YEL020C	66.02721943	557.4345659	214.473992	213.9116905	80.53569649	56.40933216	106.6988298	122.0994384	135.5957369	35.24066338
YEL020C-B	0	20.81242927	0	1.177251984	7.055268691	1.002149241	7.259584416	1.775025425	1.655995613	0
YEL020W-A	2722.750953	370.7469018	198.3031985	261.2114403	286.3609057	473.8692163	538.093818	465.8919674	649.7347494	3495.74235
YEL021W	4811.553725	21287.36667	1079.03916	1118.66471	953.8339213	697.0594521	888.9060028	982.1187047	2354.999374	4900.551123
YEL022W	108.1633586	53.18731925	107.435583	98.07817088	50.25899044	27.46724046	11.76081483	40.42866937	45.96997822	73.044512
YEL023C	32.03521934	55.35331868	57.547738	100.9560163	3335.370292	10457.90649	18447.48153	10262.67762	462.3399879	31.56141522
YEL024W	1616.703802	2632.772303	1743.976397	1709.153651	920.019636	551.0695966	372.6410292	733.6107631	803.7324014	1238.431287
YEL025C	72.76704118	58.41960472	115.0834724	181.4075821	113.4440734	55.0504839	39.25835629	72.22182148	44.76712863	67.6226045
YEL026W	2001.026312	1115.442471	606.6759015	704.502795	789.3658797	793.1589781	657.6272398	714.2569598	1957.077283	4865.60216
YEL027W	5207.513205	6581.647846	2559.178603	3402.458618	3037.69347	2493.588965	2897.537713	3585.702424	3697.497609	5551.036632
YEL028W	48.83161374	42.86739163	57.72658192	69.10644858	37.54034759	26.48964636	23.85292022	34.73221391	73.90189378	18.73900146
YEL029C	254.4445917	26.13984291	52.80110565	82.06209737	46.1060605	49.71754734	57.80059167	64.6521206	117.513518	187.5889876
YEL030C-A	0	0	2.459574556	2.548404296	0.954536352	3.254037537	0	2.881805984	8.065672751	0
YEL030W	43.76593421	98.03486684	71.58345787	93.75069723	66.72590917	51.26193799	64.95627235	79.69154148	91.16719529	38.6884036
YEL031W	268.8911378	420.5178017	321.6366727	250.6188359	124.9935823	80.40320452	82.68746425	151.9694845	145.4091533	194.8665813
YEL032C-A	0	0	0	0	0	0	0	0	0	0
YEL032W	109.0722944	124.3644671	391.5554851	217.9795817	110.6239451	48.81056305	23.9030314	105.6662194	103.5414736	70.72762859
YEL033W	7302.644997	4379.700633	1908.608652	4305.677348	1960.893331	880.249881	771.9298493	1914.579148	5381.557468	4248.380526
YEL034C-A	0	104.0238178	38.69413562	36.20212456	17.70638565	3.820347937	6.852772661	17.59334592	22.30562047	0
YEL034W	13064.33035	14177.88932	8523.896233	9770.799053	4274.904888	2880.845019	2584.066357	5796.641363	9669.910383	8970.550103
YEL035C	0	69.46915167	36.97727733	33.52365175	18.76605482	5.33116127	6.490590537	19.44075465	20.20990565	1.265319322
YEL036C	365.8335085	182.8314099	229.3168965	178.4812113	134.4653371	96.80761671	71.4593735	93.89884498	269.9479849	450.4734493
YEL037C	548.2346122	1207.450382	1071.245308	1298.543107	1322.681379	566.9308977	370.066414	640.2830499	592.5230953	570.7658487
YEL038W	381.1159665	312.9869171	426.6711486	583.4528753	353.0178312	305.1833521	619.4878608	421.2101198	521.5112338	363.0614798
YEL039C	271.5971094	305.5441744	768.420806	2969.80599	1421.167541	853.8098313	427.8300372	706.1957536	823.3469253	655.9536514
YEL040W	4220.464781	306.273288	428.651022	214.3125346	112.1740371	87.35064595	64.24813411	197.4606583	104.1239658	2323.983975
YEL041W	21.6341741	134.7561072	162.0683948	195.453508	318.4060547	308.3587951	305.878624	202.4125632	115.5439628	17.58421705
YEL042W	344.8100046	274.3570336	424.4121585	274.0236833	273.161906	207.7682317	234.7050868	294.5332769	427.2866917	266.143057
YEL043W	97.76745718	505.7620219	153.2837312	113.6242908	73.21253073	40.58864857	52.79717881	79.99548948	125.0356218	77.9143667
YEL044W	953.7494332	1480.561295	727.4568214	838.8280772	856.8911795	580.469383	885.9656083	614.3278471	636.8711292	1248.237511
YEL045C	133.6471793	313.8923759	38.55685523	31.95949649	31.58967641	26.07230895	91.11033462	64.25010063	107.3953876	85.37793984
YEL046C	930.7373449	1664.994342	346.2619804	198.9555854	203.2799292	259.5566535	603.0640482	668.2970725	743.7490297	612.5933471
