gene	veg exp fp rpkm 	0hr fp rpkm	1.5hr fp rpkm	3hr fp rpkm	4.5hr fp rpkm	6hr fp rpkm	8hr fp rpkm	10hr fp rpkm	spore fp rpkm	MATa/a fp rpkm
YKL160W	493.7944097	210.4039414	235.6233671	150.1596324	131.027287	175.0401728	112.8759167	233.1616528	138.9852163	224.7173509
YKL161C	19.11005599	5.164192111	10.37625621	10.34734137	11.04598276	19.3432075	19.42610885	51.80513495	13.94500498	15.98169117
YKL162C-A	3.150761919	0	64.66750643	166.976049	140.0164376	114.340758	60.07911693	75.67100862	12.41555282	131.8262078
YKL162C	12.24108025	102.7121405	125.8696771	138.4125761	99.36545116	48.67305066	25.41918489	77.87255232	66.32433702	138.9641307
YKL163W	19.79007977	811.871755	517.2394173	1269.079439	1735.595911	1745.682508	2001.334267	4488.270554	3424.319018	2677.983971
YKL164C	1474.507653	1323.951309	469.303245	229.8587975	205.0861884	43.62414245	82.55365955	282.7311495	155.9848415	226.6311248
YKL165C-A	15.1562513	7.372329427	11.52122241	10.25814015	4.009091347	2.263450511	1.459602371	0	3.317949462	6.710365259
YKL165C	60.88322282	4.275951068	86.23360659	43.10242531	24.02782081	21.15068755	14.39167937	16.38337393	11.97411095	5.513683454
YKL166C	94.32333704	12.41041207	43.57480047	42.2288925	36.60719997	31.52108653	35.73907652	41.26299502	33.51216501	37.22570701
YKL167C	390.694478	250.0344268	105.9785083	103.8680157	291.6444078	708.6901912	515.1159417	266.9555921	304.9701683	107.1952416
YKL168C	19.25763562	69.74955642	70.14054834	73.92845172	148.5316216	159.584498	124.4036699	121.0531691	80.25202017	73.14774044
YKL169C	0	0	0	0	0	0	0.783860532	1.03430391	0	0
YKL170W	490.0096709	154.5091562	210.1758652	159.4925286	179.1176666	341.9902536	412.6136449	262.8348759	342.8361897	204.4123871
YKL171W	9.993010576	247.9016736	109.8490525	152.3102468	349.3451927	328.2725353	299.7917292	111.8277098	115.3799587	122.3478973
YKL172W	646.8529368	191.1843506	84.90571185	62.92974436	58.13182453	138.538406	170.5348885	212.6687962	191.97847	84.43607439
YKL173W	42.17051115	71.77026059	44.59377086	39.7650735	44.98505869	88.13954101	100.3214669	57.60309337	69.66016443	54.5039071
YKL174C	42.06977267	121.3542039	37.45152908	18.5742551	11.64577453	18.62906681	39.28986415	41.02681284	57.8287018	31.35051282
YKL175W	66.19203966	132.5191447	136.2891239	134.3604414	99.28851573	85.44058022	78.70996255	97.39552683	109.3415163	59.70699997
YKL176C	12.31484449	26.42738608	49.55977007	51.70153354	49.14977501	50.30511765	64.2513716	81.88004894	100.1454758	34.75869668
YKL177W	0	0	2.052936712	1.279509954	0.833431176	0	0.91028965	0	14.48481163	0
YKL178C	0.649713655	1.896208899	9.313322644	13.32420953	17.8734952	27.94432914	17.26926441	5.449015719	8.960670608	3.451895211
YKL179C	68.81550465	114.6732332	72.31936144	58.14500347	50.02860051	48.33495681	45.02209858	78.70112476	113.4235996	102.1653111
YKL180W	11600.66619	702.2925693	766.0066764	605.0686253	582.4926256	734.3730887	970.2198109	2764.8636	3421.952096	1476.016009
YKL181W	711.9640794	290.3035406	307.4423677	252.5715016	183.1342446	257.0902538	325.9707079	294.0465174	315.5467525	224.6492134
YKL182W	1611.182112	1399.363907	1665.550484	1081.314995	604.8150983	451.2108392	344.8770318	773.4679375	738.7956582	3810.082319
YKL183C-A	0	0	0	0	0	0	0	0	0	0
YKL183W	123.1980845	44.69635262	54.88207987	79.39871959	134.2230745	147.7473236	139.8166842	106.6450219	126.7294843	81.36610139
YKL184W	309.8460681	352.0246069	532.4064024	563.8259366	535.6277583	331.577777	236.9257915	299.1290206	322.0266654	447.1024799
YKL185W	77.41793039	39.82871821	50.83453744	37.32953425	30.10458868	16.84261768	17.55627175	25.12867706	17.24867224	107.7314352
YKL186C	301.9002784	77.74456487	105.8755452	108.1767506	137.6373704	140.8277754	151.3563428	142.1697738	108.4667842	54.84198516
YKL187C	2.672328851	832.9622873	305.3202743	347.2162928	167.7419907	258.2501045	1066.376307	1578.690176	539.4141586	603.3683213
YKL188C	5.387273977	300.9572274	139.7584667	150.312503	93.95887226	68.94567958	157.7420634	207.8727627	95.9897897	99.86697073
YKL189W	33.92873098	95.64627388	187.4061095	215.2859676	2810.724709	5570.423184	4908.542905	863.0667318	149.9014641	137.2446284
YKL190W	435.1484971	211.0565591	611.9330584	487.8008669	850.6126803	1734.412482	1160.234182	446.819289	467.5331094	453.4443293
YKL191W	168.6055296	28.22957986	45.78447496	46.90459887	39.88332298	33.90341211	58.35575303	106.0653555	102.759794	40.99837725
YKL192C	2466.719617	1149.666089	1138.334039	1397.061913	1211.628091	1093.588249	1487.086959	1386.825906	1637.564566	967.4953986
YKL193C	88.48801265	215.8081887	226.8334178	293.1962966	219.6496108	117.2878901	85.71846649	247.5715026	243.7184695	271.4647764
YKL194C	83.34227578	14.47838962	27.5825718	35.59088354	29.39396997	15.11351379	9.363859904	17.65087485	17.81057296	21.96394949
YKL195W	510.7516353	425.3680489	229.7043718	300.7398181	358.6814312	488.197982	412.7025703	411.3297361	266.611064	219.4324389
YKL196C	771.6755574	238.6027944	967.2734571	1198.490818	2022.088217	2497.223681	1384.444945	946.7137973	1132.318996	698.3043361
YKL197C	28.99685579	54.28453504	85.393346	86.97981215	104.2285448	95.51142242	73.90947473	69.2700802	80.0584915	61.09774462
YKL198C	32.19496694	224.0108123	93.63745092	90.09848634	60.35342292	45.57176474	155.1594507	197.0843042	359.4480472	117.2871405
YKL201C	24.83941186	134.545012	53.49138976	54.77846839	50.24727822	45.15583768	31.67337144	29.17806995	45.95360004	42.77857852
YKL202W	0	0	0	0	0	0	0	0	0	0
YKL203C	17.78415801	44.93667517	49.57779442	60.87861454	85.52837076	67.59188751	46.4837278	43.86291187	42.9562956	32.26168682
YKL204W	207.1381816	451.311638	265.3613268	337.2802849	406.1325077	308.6046766	329.2367683	312.3361588	432.286055	224.7589225
YKL205W	78.7894507	18.5910916	17.22016988	19.97917508	22.65760907	19.91668941	19.73501226	26.24701651	38.27458815	19.08201925
YKL206C	155.962715	62.07025743	207.8598421	191.2067687	272.8445313	227.09345	143.7119786	140.0814505	140.4509413	177.7299766
YKL207W	355.632153	124.2584071	272.1062333	257.8212557	271.9443187	285.001307	209.471653	196.1994955	188.3290801	156.3457752
YKL208W	54.65071567	13.57444783	78.03603478	81.21841755	119.0318312	101.5858146	95.4070248	79.78915874	55.74681754	56.37239386
YKL209C	25.82087817	14.80266302	6.083702695	4.681133977	4.329776598	4.751287146	8.459033094	8.085636228	6.056367231	10.94724025
YKL210W	634.9271206	900.7152647	821.7292841	955.0338684	573.9529528	700.5525722	1025.486126	799.9399061	716.3403366	687.7823926
YKL211C	1150.658253	115.8644805	333.8075094	290.4487595	227.8600835	129.8685153	127.0764352	163.113063	127.4663423	340.4464129
YKL212W	392.7967248	169.9053404	138.7669655	141.2566279	125.374818	111.7185209	100.4950732	120.5820267	82.20164858	130.3244034
YKL213C	154.5095619	95.22592177	206.1475867	230.7226688	216.4909327	142.4087613	61.54656663	121.4950437	140.4598605	124.8407537
YKL214C	288.7741794	60.4210477	424.3888789	469.5106145	524.028911	476.6039488	403.9608213	390.3597864	350.3682502	397.6620803
YKL215C	42.01430357	38.81092129	65.24838868	65.36710362	49.85786582	28.28687876	15.23423974	35.61858578	50.27465964	65.27644184
YKL216W	485.7193214	272.5012884	120.3786415	95.19554056	78.03458479	76.98800821	137.7468813	166.2319219	287.0307466	69.9242807
YKL217W	6.707903517	1676.000921	632.252926	631.0491655	439.4778918	301.4825087	209.8697948	724.6780177	883.5527127	628.2958828
YKL218C	233.8440076	360.7398458	202.428253	156.010607	133.5580247	75.68919525	117.4718416	74.59116795	82.74339113	239.9228803
YKL219W	58.90625506	37.4696743	229.0585301	444.2356331	296.0527971	114.0242363	27.92806185	71.9747566	47.11830292	81.75231077
YKL220C	0.564587396	1.853736012	0	0.171957263	0.560036845	0.75884468	0.367009845	0	0.83428209	0.421822094
YKL221W	2.366541442	3.767357769	30.4888233	35.25275387	19.12118751	19.37393983	5.221132709	7.873467647	21.61782931	13.28770566
YKL222C	2.847627391	1.869949447	15.30724677	13.4432478	9.151949052	7.846188504	6.540550565	15.63216171	14.02631697	9.644927325
YKL223W	0	0	1.0490281	0	0	0	0	0	0	0
YKL224C	0	0	0.945163932	18.85060209	18.41800381	6.499016317	3.35275	8.847906712	1.905357117	59.72889473
YKL225W	0	0	0	0	0	0	0	0	0	0
YKR001C	479.5275655	691.642888	1209.504897	1503.151483	1508.428911	919.7275066	518.8172607	452.0376164	549.2296196	566.8985144
YKR002W	112.618217	218.8601548	257.867922	266.8162806	464.3486846	877.1138714	714.4181993	294.8274817	175.9661503	206.120664
YKR003W	109.0574912	45.84935877	115.043415	100.5489028	102.4420964	99.76065793	115.4412784	146.335921	114.3880479	156.9505944
YKR004C	23.46349519	16.72159635	41.59777349	39.88639968	42.43514938	61.23961353	62.19210771	31.51448896	38.70323171	24.73275687
YKR005C	5.018802583	9.295545799	212.9962411	743.8327441	1740.431595	1387.262555	750.0336972	294.4945314	42.21533327	18.84472141
YKR006C	310.1635754	82.02844905	140.2700431	201.0762949	161.3454722	115.740849	141.3252548	129.0304681	117.8210625	102.8603132
YKR007W	200.7402609	107.5545974	185.066577	160.2409598	193.0594745	629.8224623	652.8452174	315.9259083	213.6922297	310.4058531
YKR008W	97.6736195	86.78910583	50.72379767	43.78837778	38.88245249	47.00955136	69.70926041	44.97685912	46.36368984	41.10375551
YKR009C	10.64320939	3346.987351	3593.62377	4906.325214	3620.933034	1913.769245	3617.186264	2844.225394	1233.938249	1632.568648
YKR010C	36.36783705	9.666378744	61.18679591	82.12514221	95.13417383	108.4108517	53.36088879	62.23978792	60.39373967	57.18980179
YKR011C	113.7575988	486.4854508	794.8460788	1077.006434	829.3937759	398.1639859	244.085721	232.1052294	135.4001532	181.4912711
YKR012C	0	0	0	0	0	1.250286949	0	0	0	0
YKR013W	631.6432807	59.35074037	192.1276764	139.4524579	44.74500059	16.56531604	2.403509266	8.104766282	13.9626012	70.28948846
YKR014C	360.2566524	338.0984565	643.8105014	559.8272633	446.6687169	345.6025738	380.7593421	453.573534	435.9013976	643.9921933
YKR015C	1.067471251	0.778861761	1.043295706	2.384223466	328.3901004	762.5725562	628.6818473	115.9776843	15.07279774	1.595086824
YKR016W	197.5969193	537.5715834	183.4107844	203.2726274	165.4320893	111.1219523	106.9179748	122.4250547	109.7024903	104.9573253
YKR017C	19.64488212	30.54250763	37.32331556	25.49880551	30.01292194	31.5861966	33.25808259	40.10455084	45.21641653	49.93041518
YKR018C	92.13970338	428.2007656	448.5070608	533.9579896	568.912398	345.3076497	321.2407019	432.2628532	525.2605376	370.0443278
YKR019C	16.38819119	15.78371199	54.77827606	78.46444514	302.4935657	376.6594323	156.9562348	50.97938196	21.63347585	32.16133953
YKR020W	152.9097354	85.51902135	184.3395585	130.4835427	153.4145622	229.9665719	165.2269884	163.3201539	84.93950622	202.6530308
YKR021W	22.12917942	24.81578745	33.88032942	26.8268683	18.07968947	13.91921017	18.61318827	22.19135978	46.17726539	58.3150213
YKR022C	38.03791122	31.0465094	68.05180309	49.67919093	34.53375715	25.56279751	24.86622917	49.76947526	55.25535638	52.66418675
YKR023W	51.60837038	45.18617567	78.08792734	85.69461577	74.93051877	78.6139328	37.77256702	40.44108046	44.81504341	49.31658851
YKR024C	80.11128128	52.04477095	46.47644274	41.63981978	27.98046326	22.15238702	39.69391675	51.60361083	57.22659721	27.72318261
YKR025W	251.0546265	92.67270375	101.9950477	101.8013148	73.08842831	80.86456653	89.16339044	76.02723643	98.7815372	70.66295279
YKR026C	266.0410825	74.7543893	158.5462924	138.7574859	117.8897141	77.57462204	69.26476704	91.78543086	81.41737525	64.29984612
YKR027W	33.38709514	12.61004336	26.87255629	19.61972435	20.15652182	22.70125566	21.1074938	19.01677269	11.35041156	23.34685393
YKR028W	83.74608487	33.25739719	58.51439889	81.53321761	74.85369504	65.27539778	62.31691232	86.46780685	99.24969936	54.95664881
YKR029C	46.43499943	109.235362	115.8058234	123.058443	110.5457647	98.81878609	102.6985799	84.54162776	111.2056996	91.71749237
YKR030W	88.82915789	50.50335907	111.9982048	99.31818209	90.02041069	86.83095187	59.99310531	62.88893536	50.0043722	59.37616503
YKR031C	12.67878715	40.08704126	62.18769706	67.39918644	396.7217544	430.2106651	216.628149	93.37824984	45.21902517	60.46184274
YKR032W	0	0	3.291777831	1.36775202	3.563636753	1.508967007	0.973068247	1.283963474	0	0
YKR033C	0	0	0	0.975364145	6.353204867	10.76066636	13.18427715	0	7.886929048	0
YKR034W	0.390694478	3.420760854	567.8053417	311.7653954	246.7889724	351.8307474	92.106748	63.89515832	39.25797803	750.3798847
YKR035C	0	0	0	0	0	0	0	0	0	0
YKR035W-A	316.7793065	309.7175368	300.3168986	334.7924248	303.7518759	388.1634103	526.2458277	434.743092	496.1858908	321.3539514
YKR036C	14.73727164	9.608878804	23.44401001	24.54379407	19.03513997	13.69696376	8.968471709	15.77853027	37.06730057	41.85630722
YKR037C	85.64136202	24.78812213	351.063335	339.9532778	315.6529989	163.1488567	114.7162849	74.87460911	94.82603389	102.9408931
YKR038C	250.9706354	55.92524557	243.2058744	192.271647	142.7688043	113.3945534	101.7267287	105.0086204	81.80056329	119.0404169
YKR039W	5.193622992	509.7403074	2896.595103	2079.442897	995.7858565	722.828844	75.50876072	311.5472401	397.0953786	5677.463941
YKR040C	0	8.846795313	3.291777831	1.641302424	1.069091026	0	0	0	0	0
YKR041W	14.79903326	42.57440457	37.60606795	62.58797716	59.72562636	24.43742672	20.15641369	27.56352757	22.49311193	13.90004232
YKR042W	1104.702792	371.821832	139.4568834	235.0571047	235.6725949	79.529122	44.41421938	33.99711981	20.08080718	32.99749177
YKR043C	1206.579276	162.893374	610.6509129	596.1526288	436.4500477	257.8716832	157.2200268	320.9297274	284.0796729	371.4400198
YKR044W	17.50753557	0	5.628629546	5.612944609	10.41985534	11.76567199	5.390889888	27.66275079	20.87804048	8.9497914
YKR045C	96.50387555	107.5388891	240.082958	302.1175838	258.9824997	150.9328436	193.1394802	113.7114957	92.18733833	107.2051168
YKR046C	3303.144223	41126.87482	14882.96299	15334.0544	10377.11787	5320.823435	4248.239045	8009.743504	16615.53682	20974.47939
YKR047W	9.192811247	5.030530668	0	2.79986884	2.735615272	0	0	0	0	0
YKR048C	1546.335368	1262.372489	1521.868291	1739.022807	2088.266514	1733.029651	1150.951479	1323.898609	1441.373935	1243.390218
YKR049C	155.0782906	6777.757526	1914.255435	1893.994609	1059.970929	621.8532455	554.725722	2238.995779	2343.054416	3629.130348
YKR050W	0.898148225	9.338283941	27.76065971	29.74860643	20.93636592	14.33518657	32.50047945	54.69684399	46.89368572	33.77550514
YKR051W	9.791841554	23.57667255	29.66725083	30.71785927	27.58469201	27.9669449	12.30602099	19.8772992	21.70387994	15.11934428
YKR052C	143.9400708	189.0420472	122.5927365	124.8397659	121.838865	106.8666318	85.25102127	86.62023058	79.00212297	90.81360983
YKR053C	1.014790852	3.331909923	23.80340125	41.7253181	32.21157377	15.00344338	7.476197078	2.901423954	0	0.252728042
YKR054C	4.268574582	8.08367867	9.257872589	9.611874799	11.24671685	8.992672762	4.635034879	6.801570321	4.53580717	7.262285799
YKR055W	48.47771556	40.87306168	170.9183026	255.2692919	240.506176	105.6998102	72.51862661	85.42133466	96.92803832	150.6008262
YKR056W	166.6753055	131.7268797	100.6965457	116.0195651	77.75912873	48.70069324	93.80534848	90.26470313	100.5659779	89.76737009
YKR057W	7565.396381	628.8163335	447.8270105	458.4785226	389.8251763	656.4006481	859.0189246	2288.306138	2685.684916	1418.008729
YKR058W	8.343977545	421.8651891	103.6165645	72.85169614	66.34363447	83.78179126	159.5294048	194.407555	135.0633297	370.784211
YKR059W	698.5222416	69.37048275	64.74121559	84.34046396	80.80735892	54.11813854	80.60421177	161.9125748	66.53547591	72.45766742
YKR060W	105.7173293	80.48849069	32.56923713	32.66513647	22.18887943	25.22637785	27.55500319	25.40737133	32.45084689	37.39383934
YKR061W	9.863592117	4.212759673	11.28609542	10.40468501	10.50000115	11.31725255	19.60037469	14.5821566	27.96557403	14.37935413
YKR062W	213.6807986	283.6796016	498.6244439	692.7863167	707.6154347	456.7188975	277.5322902	269.3206879	361.8390322	361.4910683
YKR063C	29.26172485	15.01883639	32.93818189	40.44335336	36.99297925	37.43111134	48.2754437	77.77794441	78.32828626	31.56228618
YKR064W	18.86350708	18.74528312	18.77561431	17.83506499	13.77531387	14.15461113	20.46210338	27.13209545	20.52096705	24.20978935
YKR065C	624.4526909	230.6130913	283.7031669	331.9142268	264.7501821	132.7551872	216.8739522	323.1909183	441.1008767	183.1213441
YKR066C	372.1307784	232.5517247	1168.148001	1372.785107	2160.282852	3068.577065	3487.766811	1662.18082	689.861843	986.0901369
YKR067W	94.8405449	728.2110037	361.1453107	296.8286365	215.5052722	266.9120867	357.219536	310.8911834	199.3519359	297.2765957
YKR068C	299.1956275	108.1274983	460.3002667	371.0027353	352.3545839	297.2665004	373.6582069	466.7207228	748.7505952	294.6968743
YKR069W	13.61304801	1.489878421	13.1384373	9.017870241	14.04346051	17.83946012	8.11172746	21.01763206	68.39368995	7.119533872
YKR070W	223.2120854	66.77160826	227.9037174	212.7963379	160.8372002	80.81809781	42.45558127	76.48258099	110.9570126	137.0385554
YKR071C	524.5874944	319.7215692	519.670665	530.4113231	427.5957914	316.4290054	524.6671597	321.193805	510.0565713	510.7526189
YKR072C	159.8295592	256.2397393	239.0966644	322.8744853	335.2016895	238.9347071	202.6112233	263.8223353	354.5342881	309.9528918
YKR073C	2.671415234	1.461863613	6.037739509	4.576708681	1.059953496	1.12205239	1.157701709	1.145690485	11.84252731	1.82957822
YKR074W	285.1207863	59.73755168	214.0865803	302.7358183	207.4508248	117.7659986	71.58491038	239.8368242	251.8713988	303.3479824
YKR075C	28.14899451	95.02113484	137.2259883	93.99733281	116.2636491	80.22674587	89.65404839	65.93687424	84.19296759	167.2348842
YKR075W-A	5.581349686	0	0	0	0	0	0	0	0	0
YKR076W	45.3584045	132.7859448	307.8703209	311.385698	462.6255362	629.8454082	697.0329042	1773.274272	1130.522746	769.5316877
YKR077W	55.93518326	19.8881445	193.6981595	103.7742085	61.51158177	25.18746673	25.59395785	45.46126487	37.48125467	94.75464896
YKR078W	24.50468899	21.90858321	30.69611907	26.70016266	57.10476049	63.55257158	35.89693463	44.99770225	51.68028702	29.56828791
YKR079C	35.30084417	9.919788802	8.858459512	18.67006557	20.15804416	27.73072335	32.56036058	73.3787477	63.67708136	13.66243476
YKR080W	551.32053	1348.132081	455.1074234	393.3536664	334.241897	220.2540381	294.4711414	384.1012991	350.9971653	316.7916622
YKR081C	417.7425572	115.7795981	57.27693426	45.76708681	35.77343048	88.46261041	170.0953236	170.4787441	107.1748721	54.4881659
YKR082W	62.22616356	52.22822482	49.82791294	54.79180938	42.63681565	37.14604722	43.29555151	54.47818659	54.78990007	26.76185653
YKR083C	59.11824338	11.25250281	204.3212275	125.7791956	144.819633	236.0739173	169.313875	121.5034909	140.1106027	132.2942624
YKR084C	184.952918	94.61986315	269.4531451	265.1244046	407.3155543	420.2294689	236.8106225	150.3863908	123.2012923	119.3243498
YKR085C	501.1322637	65.59697661	94.37676668	131.5023625	173.5146884	438.5949785	355.4629364	159.306309	127.9295741	64.6825833
YKR086W	19.31189435	16.66482831	22.59498833	22.56595811	19.22991914	15.34929272	13.76077596	26.43963948	46.82976578	31.90931769
YKR087C	58.72401663	110.1778803	197.0724783	144.1803624	122.9208723	100.674946	88.2925115	56.19506395	74.96937342	84.16774093
